Header,Cluster
"NR_026124.1 Vibrio natriegens NBRC 15636 = ATCC 14048 = DSM 759 16S ribosomal RNA, partial sequence",0
"NR_026125.1 Vibrio nereis strain 80 16S ribosomal RNA, partial sequence",0
"NR_026126.1 Vibrio nigripulchritudo strain 164 16S ribosomal RNA, partial sequence",0
"NR_119058.1 Vibrio parahaemolyticus strain ATCC 17802 16S ribosomal RNA, partial sequence",0
"NR_119059.1 Vibrio pelagius strain ATCC 25916 16S ribosomal RNA, partial sequence",0
"NR_026128.1 Vibrio proteolyticus strain ATCC 15338 16S ribosomal RNA, partial sequence",0
"NR_119060.1 Vibrio splendidus strain ATCC 33125 16S ribosomal RNA, partial sequence",0
"NR_026129.1 Vibrio tubiashii strain Milford 74 16S ribosomal RNA, partial sequence",0
"NR_119061.1 Vibrio vulnificus NBRC 15645 = ATCC 27562 16S ribosomal RNA, partial sequence",0
"NR_026127.1 Vibrio orientalis strain 717 16S ribosomal RNA, partial sequence",0
"NR_027578.1 Nitrobacter hamburgensis X14 16S ribosomal RNA, partial sequence",0
"NR_036771.1 Rhodopseudomonas pseudopalustris strain DSM 123 16S ribosomal RNA, partial sequence",0
"NR_029234.1 Taylorella equigenitalis strain N480/82 16S ribosomal RNA, partial sequence",0
"NR_025947.1 Phytopseudomonas flavescens strain B62 16S ribosomal RNA, partial sequence",0
"NR_044846.1 Aeromonas enteropelogenes strain DSM 6394 16S ribosomal RNA, partial sequence",0
"NR_044845.1 Aeromonas veronii strain 115/II 16S ribosomal RNA, partial sequence",0
"NR_025903.1 Gemella haemolysans strain ATCC 25563 16S ribosomal RNA, partial sequence",0
"NR_025904.1 Gemella morbillorum strain 2917B 16S ribosomal RNA, partial sequence",0
"NR_119017.1 Legionella anisa strain ATCC 35292 16S ribosomal RNA, partial sequence",0
"NR_119024.1 Legionella cherrii strain ATCC 35252 16S ribosomal RNA, partial sequence",0
"NR_119026.1 Legionella cincinnatiensis strain ATCC 43753 16S ribosomal RNA, partial sequence",0
"NR_119025.1 Fluoribacter dumoffii NY 23 16S ribosomal RNA, partial sequence",0
"NR_026117.1 Legionella feeleii strain WO-44C 16S ribosomal RNA, partial sequence",0
"NR_119027.1 Legionella israelensis strain ATCC 43119 16S ribosomal RNA, partial sequence",0
"NR_119018.1 Legionella jordanis strain ATCC 33623 16S ribosomal RNA, partial sequence",0
"NR_119028.1 Legionella jamestowniensis strain ATCC 35298 16S ribosomal RNA, partial sequence",0
"NR_119019.1 Legionella oakridgensis strain ATCC 33761 16S ribosomal RNA, partial sequence",0
"NR_119020.1 Legionella rubrilucens strain ATCC 35304 16S ribosomal RNA, partial sequence",0
"NR_119021.1 Legionella sainthelensi strain ATCC 35248 16S ribosomal RNA, partial sequence",0
"NR_119022.1 Legionella steigerwaltii strain ATCC 35302 16S ribosomal RNA, partial sequence",0
"NR_119023.1 Legionella wadsworthii strain ATCC 33877 16S ribosomal RNA, partial sequence",0
"NR_118772.1 Desulfomicrobium escambiense strain ESC1 16S ribosomal RNA, partial sequence",-1
"NR_044639.1 Porphyromonas circumdentaria strain NCTC 12469 16S ribosomal RNA, partial sequence",0
"NR_036772.1 Brucella ovis strain 63/290 16S ribosomal RNA, partial sequence",0
"NR_115468.1 Chitinophaga arvensicola strain IAM 12650 16S ribosomal RNA, partial sequence",-1
"NR_025829.1 Cytophaga aurantiaca strain NCIMB 8628 16S ribosomal RNA, partial sequence",-1
"NR_115469.1 Flavobacterium columnare strain NCIMB 2248 16S ribosomal RNA, partial sequence",-1
"NR_115470.1 Persicobacter diffluens strain NCIMB 1402 16S ribosomal RNA, partial sequence",-1
"NR_115471.1 Flavobacterium flevense strain IFO 14960 16S ribosomal RNA, partial sequence",-1
"NR_115472.1 Cytophaga hutchinsonii ATCC 33406 strain DSM 1761 16S ribosomal RNA, partial sequence",-1
"NR_115473.1 Flavobacterium johnsoniae strain UW101 16S ribosomal RNA, partial sequence",-1
"NR_115474.1 Aquimarina latercula strain ATCC 23177 16S ribosomal RNA, partial sequence",-1
"NR_115475.1 Cellulophaga lytica DSM 7489 strain ATCC 23178 16S ribosomal RNA, partial sequence",-1
"NR_115476.1 Leeuwenhoekiella marinoflava strain NCIMB 397 16S ribosomal RNA, partial sequence",-1
"NR_115477.1 Flavobacterium pectinovorum strain NCIMB 9059 16S ribosomal RNA, partial sequence",-1
"NR_115478.1 Flavobacterium psychrophilum strain NCIMB 1947 16S ribosomal RNA, partial sequence",-1
"NR_115479.1 Flavobacterium saccharophilum strain NCIMB 2072 16S ribosomal RNA, partial sequence",-1
"NR_115480.1 Marinilabilia salmonicolor JCM 21150 strain NCIMB 2216 16S ribosomal RNA, partial sequence",-1
"NR_115482.1 Zobellia uliginosa strain NCIMB 1863 16S ribosomal RNA, partial sequence",-1
"NR_115481.1 Flavobacterium succinicans strain IFO 14905 16S ribosomal RNA, partial sequence",-1
"NR_115467.1 Flammeovirga aprica strain JL-4 16S ribosomal RNA, partial sequence",-1
"NR_119012.1 Winkia neuii subsp. anitrata strain 50/90 16S ribosomal RNA, partial sequence",0
"NR_119011.1 Winkia neuii subsp. neuii strain 97/90 16S ribosomal RNA, partial sequence",0
"NR_029363.1 Brachyspira aalborgi strain 513A 16S ribosomal RNA, partial sequence",0
"NR_119299.1 Leptonema illini DSM 21528 strain 3055 16S ribosomal RNA, partial sequence",0
"NR_119300.1 Leptospira weilii strain Celledoni 16S ribosomal RNA, partial sequence",0
"NR_028255.1 Natronococcus occultus strain SP4 16S ribosomal RNA, partial sequence",0
"NR_118979.1 Methanococcoides burtonii strain DSM 6242 16S ribosomal RNA, partial sequence",0
"NR_036955.1 Staphylococcus haemolyticus strain SM 131 16S ribosomal RNA, partial sequence",0
"NR_036956.1 Staphylococcus hominis strain DM 122 16S ribosomal RNA, partial sequence",0
"NR_026130.1 Zoogloea ramigera strain 106 16S ribosomal RNA, partial sequence",0
"NR_119062.1 Shinella zoogloeoides strain ATCC 19623 16S ribosomal RNA, partial sequence",0
"NR_115541.1 Photobacterium leiognathi strain ATCC 25521 16S ribosomal RNA, partial sequence",0
"NR_036944.1 Photobacterium angustum strain 68 16S ribosomal RNA, partial sequence",0
"NR_036823.1 Photobacterium phosphoreum strain Kluyver 16S ribosomal RNA, partial sequence",0
"NR_029126.1 Rhodoplanes roseus strain 941 16S ribosomal RNA, partial sequence",0
"NR_025948.1 Campylobacter helveticus strain D5248 16S ribosomal RNA, partial sequence",0
"NR_119064.1 Yersinia aldovae strain ATCC 35236 16S ribosomal RNA, partial sequence",0
"NR_119063.1 Yersinia ruckeri strain ATCC 29473 16S ribosomal RNA, partial sequence",0
"NR_029245.1 Anaerocolumna aminovalerica strain DSM 1283 16S ribosomal RNA, partial sequence",0
"NR_026098.1 Dolosigranulum pigrum strain R91/1468 16S ribosomal RNA, partial sequence",0
"NR_044849.1 Clostridium thermobutyricum strain JW171K 16S ribosomal RNA, partial sequence",0
"NR_026112.1 Clostridium thermopalmarium strain BVP 16S ribosomal RNA, partial sequence",0
"NR_181961.1 Mesomycoplasma ovipneumoniae ATCC 29419 strain Y98 16S ribosomal RNA, partial sequence",-1
"NR_115544.1 Microlunatus phosphovorus NM-1 16S ribosomal RNA, partial sequence",0
"NR_119066.1 Paraclostridium bifermentans strain ATCC 638 16S ribosomal RNA, partial sequence",0
"NR_026135.1 Clostridium paraputrificum strain ATCC 25780 16S ribosomal RNA, partial sequence",0
"NR_118773.1 Bordetella avium strain ATCC 35086 16S ribosomal RNA, partial sequence",0
"NR_025949.1 Bordetella bronchiseptica strain Dog 71 16S ribosomal RNA, partial sequence",0
"NR_025950.1 Bordetella parapertussis strain 522 16S ribosomal RNA, partial sequence",0
"NR_025951.1 Bordetella pertussis strain 18323 16S ribosomal RNA, partial sequence",0
"NR_044948.1 Desulfallas thermosapovorans DSM 6562 strain MLF 16S ribosomal RNA, partial sequence",0
"NR_026111.1 Phascolarctobacterium faecium strain ACM 3679 16S ribosomal RNA, partial sequence",0
"NR_115504.1 Anaerococcus hydrogenalis strain GIFU 7662 16S ribosomal RNA, partial sequence",-1
"NR_115505.1 Peptoniphilus lacrimalis strain GIFU 7667 16S ribosomal RNA, partial sequence",0
"NR_115506.1 Anaerococcus tetradius strain GIFU 7672 16S ribosomal RNA, partial sequence",0
"NR_115507.1 Blautia producta strain GIFU 7707 16S ribosomal RNA, partial sequence",-1
"NR_115502.1 [Ruminococcus] torques strain GIFU 12126 16S ribosomal RNA, partial sequence",-1
"NR_115509.1 Peptoniphilus indolicus strain GIFU 7848 16S ribosomal RNA, partial sequence",-1
"NR_115511.1 Finegoldia magna strain GIFU 7881 16S ribosomal RNA, partial sequence",-1
"NR_115512.1 Peptostreptococcus anaerobius strain GIFU 7882 16S ribosomal RNA, partial sequence",0
"NR_115513.1 Anaerococcus lactolyticus strain GIFU 8586 16S ribosomal RNA, partial sequence",0
"NR_115503.1 Anaerococcus prevotii strain GIFU 7658 16S ribosomal RNA, partial sequence",-1
"NR_115508.1 Anaerococcus vaginalis strain GIFU 12669 16S ribosomal RNA, partial sequence",-1
"NR_026517.1 Acidithiobacillus caldus strain KU 16S ribosomal RNA, partial sequence",0
"NR_115510.1 Coprococcus eutactus strain GIFU 7852 16S ribosomal RNA, partial sequence",-1
"NR_043391.1 Sphingomonas adhaesiva strain IFO 15099 16S ribosomal RNA, partial sequence",0
"NR_043392.1 Sphingopyxis macrogoltabida strain IFO 15033 16S ribosomal RNA, partial sequence",0
"NR_043393.1 Sphingomonas parapaucimobilis strain IFO 15100 16S ribosomal RNA, partial sequence",0
"NR_115489.1 Sphingomonas paucimobilis strain IFO 13935 16S ribosomal RNA, partial sequence",0
"NR_115490.1 Sphingomonas sanguinis strain IFO 13937 16S ribosomal RNA, partial sequence",0
"NR_029123.1 Sphingopyxis terrae strain E-1-A 16S ribosomal RNA, partial sequence",0
"NR_036767.1 Sphingobium yanoikuyae strain IFO 15102 16S ribosomal RNA, partial sequence",0
"NR_026109.1 Desulfurella acetivorans A63 16S ribosomal RNA, partial sequence",-1
"NR_036893.1 Pseudobacillus badius strain 110 16S ribosomal RNA, partial sequence",0
"NR_115520.1 Zymobacter palmae strain T109 16S ribosomal RNA, partial sequence",0
"NR_115526.1 Bacillus cereus strain IAM 12605 16S ribosomal RNA, partial sequence",0
"NR_043402.1 Virgibacillus pantothenticus strain IAM 11061 16S ribosomal RNA, partial sequence",0
"NR_037006.1 Paenibacillus polymyxa strain IAM 13419 16S ribosomal RNA, partial sequence",0
"NR_036942.1 Sporosarcina psychrophila strain W16A 16S ribosomal RNA, partial sequence",0
"NR_115528.1 Bacillus racemilacticus strain IAM 12318 16S ribosomal RNA, partial sequence",0
"NR_115529.1 Lysinibacillus sphaericus strain IAM 13420 16S ribosomal RNA, partial sequence",0
"NR_043403.1 Bacillus thuringiensis strain IAM 12077 16S ribosomal RNA, partial sequence",0
"NR_025842.1 Cytobacillus firmus strain IAM 12464 16S ribosomal RNA, partial sequence",0
"NR_025843.1 Sporolactobacillus laevolacticus strain M-8 16S ribosomal RNA, partial sequence",0
"NR_037005.1 Brevibacillus laterosporus strain IAM 12465 16S ribosomal RNA, partial sequence",0
"NR_115527.1 Lederbergia lenta strain IAM 12466 16S ribosomal RNA, partial sequence",0
"NR_115530.1 Sporolactobacillus inulinus strain JCM 6014 16S ribosomal RNA, partial sequence",0
"NR_115531.1 Sporolactobacillus terrae strain M-116 16S ribosomal RNA, partial sequence",0
"NR_027592.1 Thomasclavelia spiroformis strain DSM 1552 16S ribosomal RNA, partial sequence",0
"NR_026155.1 Mycoplasmoides genitalium strain G37 16S ribosomal RNA, partial sequence",0
"NR_119000.1 Thauera selenatis AX 16S ribosomal RNA, partial sequence",-1
"NR_025837.1 Mesorhizobium loti strain NZP 2213 16S ribosomal RNA, partial sequence",0
"NR_029366.1 Bartonella grahamii strain V2 16S ribosomal RNA, partial sequence",0
"NR_029367.1 Bartonella taylorii strain M6 16S ribosomal RNA, partial sequence",0
"NR_029368.1 Bartonella doshiae strain R18 16S ribosomal RNA, partial sequence",0
"NR_026134.1 Caloramator indicus strain IndiB4 16S ribosomal RNA, partial sequence",0
"NR_115521.1 Catenuloplanes japonicus JCM 9106 strain IFO 14176 16S ribosomal RNA, partial sequence",0
"NR_115522.1 Couchioplanes caeruleus strain IFO13939 16S ribosomal RNA, partial sequence",0
"NR_119076.1 Pseudonocardia hydrocarbonoxydans strain DSM 43281 16S ribosomal RNA, partial sequence",0
"NR_119075.1 Actinokineospora riparia strain IFO 14541 16S ribosomal RNA, partial sequence",0
"NR_119077.1 Pseudonocardia saturnea strain DSM 43195 16S ribosomal RNA, partial sequence",0
"NR_119078.1 Pseudonocardia compacta strain DSM 43592 16S ribosomal RNA, partial sequence",0
"NR_119079.1 Saccharothrix coeruleofusca strain DSM 43679 16S ribosomal RNA, partial sequence",0
"NR_026152.1 Saccharopolyspora gregorii strain NCIB 12823 16S ribosomal RNA, partial sequence",0
"NR_119080.1 Saccharothrix longispora strain DSM 43749 16S ribosomal RNA, partial sequence",0
"NR_044855.1 Saccharothrix mutabilis subsp. capreolus strain DSM 40225 16S ribosomal RNA, partial sequence",-1
"NR_044856.1 Saccharothrix mutabilis strain SK&F-AAA025 16S ribosomal RNA, partial sequence",0
"NR_026170.1 Coriobacterium glomerans strain PW2 16S ribosomal RNA, partial sequence",0
"NR_119303.1 Actinopolyspora mortivallis DSM 44261 strain JCM 7550 16S ribosomal RNA, partial sequence",0
"NR_115491.1 Rhizorhapis suberifaciens NBRC 15211 strain IFO 15211 16S ribosomal RNA, partial sequence",0
"NR_025890.1 Halomonas halodenitrificans strain DSM 735 16S ribosomal RNA, partial sequence",0
"NR_025855.1 Afifella marina strain BN 126 16S ribosomal RNA, partial sequence",0
"NR_029128.1 Rhodobium orientis strain MB312 16S ribosomal RNA, partial sequence",0
"NR_115549.1 Rhodospirillum rubrum ATCC 11170 16S ribosomal RNA, partial sequence",0
"NR_025954.1 Mycoplasmopsis agassizii strain PS6 16S ribosomal RNA, partial sequence",0
"NR_029174.1 Mycoplasmopsis felis strain ATCC 23391 16S ribosomal RNA, partial sequence",0
"NR_029175.1 [Mycoplasma] testudinis strain 01008 16S ribosomal RNA, partial sequence",0
"NR_025915.1 Aromatoleum toluvorans strain Td-21 16S ribosomal RNA, partial sequence",0
"NR_037058.1 Aromatoleum tolulyticum strain Tol-4 16S ribosomal RNA, partial sequence",0
"NR_118774.1 Bifidobacterium thermophilum strain ATCC 25525 16S ribosomal RNA, partial sequence",0
"NR_036889.1 Alkalihalobacillus alcalophilus strain 1 16S ribosomal RNA, partial sequence",0
"NR_026138.1 Sutcliffiella cohnii strain DSM 6307 16S ribosomal RNA, partial sequence",0
"NR_026139.1 Alkalihalophilus pseudofirmus strain DSM 8715 16S ribosomal RNA, partial sequence",0
"NR_026140.1 Shouchella clausii strain DSM 8716 16S ribosomal RNA, partial sequence",0
"NR_026141.1 Evansella clarkii strain DSM 8720 16S ribosomal RNA, partial sequence",0
"NR_026142.1 Salipaludibacillus agaradhaerens strain DSM 8721 16S ribosomal RNA, partial sequence",0
"NR_026143.1 Alkalicoccobacillus gibsonii strain DSM 8722 16S ribosomal RNA, partial sequence",0
"NR_026144.1 Sutcliffiella halmapala strain DSM 8723 16S ribosomal RNA, partial sequence",0
"NR_026145.1 Alkalihalobacillus pseudalcaliphilus strain DSM 8725 16S ribosomal RNA, partial sequence",0
"NR_025916.1 Leptothrix discophora strain SS-1 16S ribosomal RNA, partial sequence",0
"NR_025844.1 Hydrogenobaculum acidophilum strain 3H-1 16S ribosomal RNA, partial sequence",0
"NR_044949.1 Niveispirillum irakense DSM 11586 strain KBC1 16S ribosomal RNA, partial sequence",0
"NR_044950.1 Azospirillum lipoferum strain 59b 16S ribosomal RNA, partial sequence",0
"NR_026115.1 Peteryoungia aggregata LMG 23059 strain IFAM 1003 16S ribosomal RNA, partial sequence",0
"NR_026116.1 Pararhizobium capsulatum strain 216 16S ribosomal RNA, partial sequence",0
"NR_044833.1 Telluria mixta strain ACM 1762 16S ribosomal RNA, partial sequence",0
"NR_044834.1 Pseudoduganella chitinolytica strain 20M 16S ribosomal RNA, partial sequence",0
"NR_118775.1 Moraxella catarrhalis strain ATCC 25238 16S ribosomal RNA, partial sequence",0
"NR_044850.1 Prevotella nigrescens 16S ribosomal RNA, partial sequence",0
"NR_026119.1 Prevotella intermedia strain B422 16S ribosomal RNA, partial sequence",0
"NR_119038.1 Porphyromonas gingivalis strain DSM 20709 16S ribosomal RNA, partial sequence",0
"NR_026153.1 Thauera aromatica strain K172 16S ribosomal RNA, partial sequence",0
"NR_029266.1 Aromatoleum evansii strain KB740 16S ribosomal RNA, partial sequence",0
"NR_037016.1 Acidomonas methanolica strain MB 58 16S ribosomal RNA, partial sequence",0
"NR_126321.1 [Bacillus] caldotenax strain DSM 406 16S ribosomal RNA, partial sequence",0
"NR_126322.1 [Bacillus] caldolyticus strain DSM 405 16S ribosomal RNA, partial sequence",0
"NR_126323.1 [Bacillus] caldovelox strain DSM 411 16S ribosomal RNA, partial sequence",0
"NR_026516.1 Anoxybacillus flavithermus subsp. flavithermus strain DSM 2641 16S ribosomal RNA, partial sequence",0
"NR_026515.1 Aeribacillus pallidus strain DSM 3670 16S ribosomal RNA, partial sequence",0
"NR_119308.1 Hydrogenibacillus schlegelii strain DSM 2000 16S ribosomal RNA, partial sequence",-1
"NR_036987.1 Bacillus smithii strain NRS-173 16S ribosomal RNA, partial sequence",0
"NR_026514.1 Brevibacillus thermoruber strain BT2 16S ribosomal RNA, partial sequence",0
"NR_119307.1 Kyrpidia tusciae DSM 2912 16S ribosomal RNA, partial sequence",0
"NR_036986.1 [Bacillus] thermocloacae strain S 6025 16S ribosomal RNA, partial sequence",0
"NR_036985.1 Geobacillus thermoleovorans strain LEH-1 16S ribosomal RNA, partial sequence",0
"NR_119305.1 Geobacillus thermocatenulatus strain DSM 730 16S ribosomal RNA, partial sequence",0
"NR_119306.1 Geobacillus thermodenitrificans subsp. thermodenitrificans strain DSM 465 16S ribosomal RNA, partial sequence",0
"NR_115029.1 Agromyces cerinus subsp. cerinus strain DSM 8595 16S ribosomal RNA, partial sequence >NR_119081.1 Agromyces cerinus subsp. cerinus strain DSM 8595 16S ribosomal RNA, partial sequence",0
"NR_026164.1 Microbacterium barkeri strain DSM 20145 16S ribosomal RNA, partial sequence",0
"NR_119082.1 Leifsonia aquatica strain DSM 20146 16S ribosomal RNA, partial sequence",0
"NR_026166.1 Brevibacterium linens strain DSM 20425 16S ribosomal RNA, partial sequence",0
"NR_036892.1 Clavibacter michiganensis strain DSM 46364 16S ribosomal RNA, partial sequence >NR_115040.1 Clavibacter michiganensis strain DSM 46364 16S ribosomal RNA, partial sequence",0
"NR_026159.1 Rathayibacter rathayi strain DSM 7485 16S ribosomal RNA, partial sequence",0
"NR_026158.1 Rathayibacter tritici strain DSM 7486 16S ribosomal RNA, partial sequence >NR_115032.1 Rathayibacter tritici strain DSM 7486 16S ribosomal RNA, partial sequence",0
"NR_029262.1 Brevibacterium epidermidis strain P159 16S ribosomal RNA, partial sequence",0
"NR_119073.1 Dermabacter hominis strain NCFB 2769 16S ribosomal RNA, partial sequence",0
"NR_026160.1 Microbacterium lacticum strain DSM 20427 16S ribosomal RNA, partial sequence",0
"NR_026162.1 Microbacterium maritypicum strain DSM 20638 16S ribosomal RNA, partial sequence",0
