Header,Cluster
"DQ646535.1 Marcelleina tuberculispora small subunit ribosomal RNA gene, partial sequence",1
"DQ646534.1 Marcelleina persoonii small subunit ribosomal RNA gene, partial sequence",1
"DQ646531.1 Lamprospora ascoboloides small subunit ribosomal RNA gene, partial sequence",1
"AF518581.1 Jaapia argillacea REG 425 small subunit ribosomal RNA gene, partial sequence",1
"AF518573.1 Candelabrochaete africana FP-102987-sp. small subunit ribosomal RNA gene, partial sequence",1
"AF518571.1 Asterostroma andinum HHB-8546-sp. small subunit ribosomal RNA gene, partial sequence",1
"AF518569.1 Albatrellus flettii BG Thesis small subunit ribosomal RNA gene, partial sequence",1
"FJ176819.1 Lipomyces oligophaga small subunit ribosomal RNA gene, partial sequence",1
"FJ176814.1 Saccobolus dilutellus small subunit ribosomal RNA gene, partial sequence",1
"FJ176799.1 Pachyella babingtonii small subunit ribosomal RNA gene, partial sequence",1
"EU016076.1 Henneguya akule small subunit ribosomal RNA gene, partial sequence",1
"EF584581.1 Osyridicarpos schimperianus small subunit ribosomal RNA gene, partial sequence",1
"EF584576.1 Thesium subsucculentum small subunit ribosomal RNA gene, partial sequence",1
"FJ842379.1 Prorocentrum consutum small subunit ribosomal RNA gene, partial sequence",1
"EF014367.1 Entophlyctis confervae-glomeratae UWCC L336 small subunit ribosomal RNA gene, partial sequence",1
"DQ831029.2 Puccinia poarum small subunit ribosomal RNA gene, partial sequence",1
"FJ981823.1 Tetracapsuloides bryosalmonae small subunit ribosomal RNA gene, partial sequence",1
"EU107262.1 Cordierites guianensis small subunit ribosomal RNA gene, partial sequence",1
"EU107200.1 Cyttaria nigra small subunit ribosomal RNA gene, partial sequence",1
"EU107186.1 Cyttaria gunnii small subunit ribosomal RNA gene, partial sequence",1
"EU107182.1 Cyttaria espinosae small subunit ribosomal RNA gene, partial sequence",1
"EU272637.1 Tripedalia cystophora small subunit ribosomal RNA gene, partial sequence",1
"EU272629.1 Polypodium hydriforme small subunit ribosomal RNA gene, partial sequence",1
"EU272628.1 Plumularia setacea small subunit ribosomal RNA gene, partial sequence",1
"EU272620.1 Halopteris minuta small subunit ribosomal RNA gene, partial sequence",1
"EU272610.1 Clavactinia gallensis small subunit ribosomal RNA gene, partial sequence",1
"EU272603.1 Anthohebella parasitica small subunit ribosomal RNA gene, partial sequence",1
"EU272601.1 Aglaophenia tubiformis small subunit ribosomal RNA gene, partial sequence",1
"DQ457623.1 Inocybe mutata small subunit ribosomal RNA gene, complete sequence",1
"HM194822.1 Phacellophora camtschatica small subunit ribosomal RNA gene, partial sequence",1
"HM194788.1 Atolla wyvillei small subunit ribosomal RNA gene, partial sequence",1
"HM194779.1 Catostylus mosaicus small subunit ribosomal RNA gene, partial sequence",1
"FJ231093.1 Pseudogymnoascus destructans small subunit ribosomal RNA gene, partial sequence",1
"GU187661.1 Camarophyllopsis schulzeri small subunit ribosomal RNA gene, partial sequence",1
"GU187660.1 Pleurocybella porrigens small subunit ribosomal RNA gene, partial sequence",1
"GU187652.1 Serpula incrassata DAOM 170590 small subunit ribosomal RNA gene, partial sequence",1
"GU187638.1 Leucogyrophana lichenicola DAOM 194172 small subunit ribosomal RNA gene, partial sequence",1
"GU187612.1 Amylocorticium cebennense small subunit ribosomal RNA gene, partial sequence",1
"GQ229038.1 Echinoderes lanceolatus small subunit ribosomal RNA gene, partial sequence",1
"AF202165.2 Turbatrix aceti wild isolate french vinegar small subunit ribosomal RNA gene, partial sequence",1
"AF202164.2 Subanguina radicicola wild isolate small subunit ribosomal RNA gene, partial sequence",1
"AF202155.2 Tylocephalus auriculatus PDL0030 small subunit ribosomal RNA gene, partial sequence",1
"FJ904646.1 Calyptospora funduli small subunit ribosomal RNA gene, partial sequence",1
"AF283311.1 Phacus acuminatus small subunit ribosomal RNA gene, partial sequence",2
"FJ595495.2 Rhodospora sordida small subunit ribosomal RNA gene, partial sequence",1
"FJ595494.2 Neorhodella cyanea small subunit ribosomal RNA gene, partial sequence",1
"FJ595492.2 Chroodactylon ornatum small subunit ribosomal RNA gene, partial sequence",1
"FJ595490.2 Porphyridium sordidum small subunit ribosomal RNA gene, partial sequence",1
"EU797410.1 Peltodytes dispersus small subunit ribosomal RNA gene, partial sequence",1
"EU797404.1 Clambus seminulum small subunit ribosomal RNA gene, partial sequence",1
"EU694118.1 Flabelligera infundibularis small subunit ribosomal RNA gene, partial sequence",1
"EU346370.1 Myxobolus fryeri small subunit ribosomal RNA gene, partial sequence",1
"EU334129.1 Phoronopsis californica D1737 small subunit ribosomal RNA gene, partial sequence",1
"EU334126.1 Phoronis ovalis D1409 small subunit ribosomal RNA gene, partial sequence",1
"EU334125.1 Phoronis muelleri D1599 small subunit ribosomal RNA gene, partial sequence",1
"EU334122.1 Phoronis australis D1270 small subunit ribosomal RNA gene, partial sequence",1
"EF492509.1 Peridinium sociale small subunit ribosomal RNA gene, partial sequence",1
"EF492496.1 Symbiodinium microadriaticum small subunit ribosomal RNA gene, partial sequence",1
"EF492487.1 Coolia monotis small subunit ribosomal RNA gene, partial sequence",1
"EF180079.1 Wellcomia siamensis small subunit ribosomal RNA gene, partial sequence",1
"EF180077.1 Tetrameres fissipina small subunit ribosomal RNA gene, partial sequence",1
"EF180076.1 Spirocamallanus istiblenni small subunit ribosomal RNA gene, partial sequence",1
"EF180075.1 Protozoophaga obesa small subunit ribosomal RNA gene, partial sequence",1
"EF180068.1 Thelastoma krausi small subunit ribosomal RNA gene, partial sequence",1
"EF180067.1 Rhigonema thysanophora small subunit ribosomal RNA gene, partial sequence",1
"EF180064.1 Echinuria borealis small subunit ribosomal RNA gene, partial sequence",1
"EF180063.1 Truttaedacnitis truttae small subunit ribosomal RNA gene, partial sequence",1
"EF180062.1 Oxyuris equi small subunit ribosomal RNA gene, partial sequence",1
"EF180058.1 Ascaridia galli small subunit ribosomal RNA gene, partial sequence",1
"EF093787.1 Carabodes coriaceus small subunit ribosomal RNA gene, partial sequence",-1
"EF093784.1 Hypochthonius rufulus small subunit ribosomal RNA gene, partial sequence",1
"EF093783.1 Eupelops hirtus small subunit ribosomal RNA gene, partial sequence",-1
"EF093779.1 Tectocepheus velatus small subunit ribosomal RNA gene, partial sequence",1
"EF093778.1 Tectocepheus minor small subunit ribosomal RNA gene, partial sequence",1
"DQ915458.1 Marchandiomyces lignicola JL198-01; ATCC MYA 2347 small subunit ribosomal RNA gene, partial sequence",1
"DQ900740.1 Nematobrachion flexipes small subunit ribosomal RNA gene, partial sequence",1
"DQ898717.1 Sistotrema oblongisporum small subunit ribosomal RNA gene, partial sequence",1
"DQ868350.1 Zoothamnium niveum small subunit ribosomal RNA gene, partial sequence",1
"DQ790094.1 Terebellides stroemii small subunit ribosomal RNA gene, partial sequence",1
"DQ790078.1 Axiothella rubrocincta small subunit ribosomal RNA gene, partial sequence",1
"DQ514878.1 Thalassiosira oceanica CCMP1001 small subunit ribosomal RNA gene, partial sequence",1
"DQ514870.1 Thalassiosira oestrupii var. venrickae CC03-15 small subunit ribosomal RNA gene, partial sequence",1
"DQ514869.1 Conticribra guillardii CC03-04 small subunit ribosomal RNA gene, partial sequence",1
"DQ514866.1 Thalassiosira nodulolineata BEN02-33 small subunit ribosomal RNA gene, partial sequence",1
"DQ514865.1 Thalassiosira anguste-lineata BEN02-30 small subunit ribosomal RNA gene, partial sequence",1
"DQ514859.1 Cyclotella distinguenda Tiplady small subunit ribosomal RNA gene, partial sequence",1
"DQ514856.1 Cyclotella meneghiniana LS03-01 small subunit ribosomal RNA gene, partial sequence",1
"DQ514852.1 Cyclotella gamma cygamma small subunit ribosomal RNA gene, partial sequence",1
"DQ514849.1 Lauderia annulata CS30 small subunit ribosomal RNA gene, partial sequence",1
"DQ514846.1 Lithodesmium undulatum CCMP1806 small subunit ribosomal RNA gene, partial sequence",1
"DQ414262.1 Branchellion parkeri small subunit ribosomal RNA gene, partial sequence",1
"DQ329170.1 Comandra umbellata small subunit ribosomal RNA gene, partial sequence",1
"DQ079933.1 Onychognathia rhombocephala small subunit ribosomal RNA gene, partial sequence",1
"DQ079931.1 Haplognathia simplex small subunit ribosomal RNA gene, partial sequence",1
"DQ079936.1 Tenuignathia rikerae small subunit ribosomal RNA gene, partial sequence",1
"DQ079934.1 Problognathia minima small subunit ribosomal RNA gene, partial sequence",1
"DQ079932.1 Mesognatharia remanei small subunit ribosomal RNA gene, partial sequence",1
"DQ079929.1 Haplognathia rosea small subunit ribosomal RNA gene, partial sequence",1
"DQ079927.1 Haplognathia gubbarnorum small subunit ribosomal RNA gene, partial sequence",1
"DQ079926.1 Gnathostomula peregrina small subunit ribosomal RNA gene, partial sequence",1
"DQ079925.1 Gnathostomula paradoxa small subunit ribosomal RNA gene, partial sequence",1
"DQ079921.1 Chirognathia dracula small subunit ribosomal RNA gene, partial sequence",1
"DQ079919.1 Austrognathia christianae small subunit ribosomal RNA gene, partial sequence",1
"DQ079916.1 Asplanchnopus dahlgreni small subunit ribosomal RNA gene, partial sequence",1
"DQ079914.1 Filinia longiseta small subunit ribosomal RNA gene, partial sequence",1
"DQ073784.1 Coelopleurus floridanus small subunit ribosomal RNA gene, partial sequence",1
"DQ073777.1 Araeosoma fenestratum small subunit ribosomal RNA gene, partial sequence",1
"DQ062999.1 Pseudombrophila theioleuca small subunit ribosomal RNA gene, partial sequence",1
"DQ022780.1 Euptilota molle small subunit ribosomal RNA gene, partial sequence",1
"DQ022778.1 Euptilota formosissima small subunit ribosomal RNA gene, partial sequence",1
"DQ022775.1 Sciurothamnion stegengae small subunit ribosomal RNA gene, partial sequence",1
"DQ022774.1 Seirospora interrupta small subunit ribosomal RNA gene, partial sequence",1
"DQ022770.1 Callithamnion pikeanum small subunit ribosomal RNA gene, partial sequence",1
"DQ022769.1 Callithamnion collabens small subunit ribosomal RNA gene, partial sequence",1
"DQ022766.1 Diapse ptilota small subunit ribosomal RNA gene, partial sequence",1
"DQ022763.1 Crouania elisiae small subunit ribosomal RNA gene, partial sequence",1
"DQ022762.1 Ptilocladia pulchra small subunit ribosomal RNA gene, partial sequence",1
"DQ022760.1 Ceramium diaphanum small subunit ribosomal RNA gene, partial sequence",1
"DQ022757.1 Neoptilota densa small subunit ribosomal RNA gene, partial sequence",1
"DQ011161.1 Skeletonema menzellii CCMP787 small subunit ribosomal RNA gene, partial sequence",1
"AY900139.1 Pteroxanium insularum small subunit ribosomal RNA gene, partial sequence",1
"AY900125.1 Nesiotinus demersus small subunit ribosomal RNA gene, partial sequence",1
"AY789295.1 Heyderia abietis HMAS71954 small subunit ribosomal RNA gene, partial sequence",1
"AY602182.1 Caenorhabditis japonica SB339 small subunit ribosomal RNA gene, partial sequence",1
"AY602179.1 Prodontorhabditis wirthi DF5074 small subunit ribosomal RNA gene, partial sequence",1
"AY602178.1 Caenorhabditis plicata SB355 small subunit ribosomal RNA gene, partial sequence",1
"AY542481.1 Kudoa thyrsites small subunit ribosomal RNA gene, partial sequence",1
"AY505127.1 Ellipsomyxa gobii small subunit ribosomal RNA gene, partial sequence",1
"AY428817.1 Branchiostoma lanceolatum small subunit ribosomal RNA gene, partial sequence",1
"AY428814.1 Liriope tetraphylla small subunit ribosomal RNA gene, partial sequence",1
"AY302724.2 Kudoa shiomitsui small subunit ribosomal RNA gene, partial sequence",1
"AY336710.1 Enterobryus oxidi small subunit ribosomal RNA gene, partial sequence",1
"AY336709.1 Astreptonema gammari small subunit ribosomal RNA gene, partial sequence",1
"AY336707.1 Taeniella carcini small subunit ribosomal RNA gene, partial sequence",1
"AY336705.1 Enteropogon sexuale small subunit ribosomal RNA gene, partial sequence",1
"AY336703.1 Alacrinella limnoriae small subunit ribosomal RNA gene, partial sequence",1
"AY228139.1 Paraturbanella dohrni small subunit ribosomal RNA gene, partial sequence",1
"AY228137.1 Tetranchyroderma papii small subunit ribosomal RNA gene, partial sequence",1
"AY228128.1 Xenotrichula intermedia small subunit ribosomal RNA gene, partial sequence",1
"AY425472.1 Mesobdella gemmata small subunit ribosomal RNA gene, partial sequence",1
"AY425470.1 Limnatis nilotica small subunit ribosomal RNA gene, partial sequence",1
"AY425461.1 Americobdella valdiviana small subunit ribosomal RNA gene, partial sequence",1
"AY302722.1 Kudoa hypoepicardialis small subunit ribosomal RNA gene, partial sequence",1
"AY295815.1 Parelaphostrongylus odocoilei small subunit ribosomal RNA gene, partial sequence",1
"AY295806.1 Didelphostrongylus hayesi small subunit ribosomal RNA gene, partial sequence",1
"AY077778.1 Haematomyzus elephantis small subunit ribosomal RNA gene, partial sequence",1
"AY077773.1 Hoplopleura pacifica small subunit ribosomal RNA gene, partial sequence",1
"AY077769.1 Bovicola ovis small subunit ribosomal RNA gene, partial sequence",1
"AY077768.1 Pectinopygus sulae small subunit ribosomal RNA gene, partial sequence",1
"AY077766.1 Degeeriella fulva small subunit ribosomal RNA gene, partial sequence",1
"AY077763.1 Neophilopterus incompletus small subunit ribosomal RNA gene, partial sequence",1
"AY077759.1 Heterodoxus calabyi small subunit ribosomal RNA gene, partial sequence",1
"AF279609.1 Jaera albifrons small subunit ribosomal RNA gene, complete sequence",1
"AF279608.1 Joeropsis coralicola small subunit ribosomal RNA gene, complete sequence",1
"AF279606.1 Iathrippa trilobatus small subunit ribosomal RNA gene, complete sequence",1
"AF279604.1 Antarcturus spinacoronatus small subunit ribosomal RNA gene, complete sequence",1
"AF279603.1 Idotea baltica small subunit ribosomal RNA gene, complete sequence",1
"AF279602.1 Anoplocopea lusitanica small subunit ribosomal RNA gene, complete sequence",1
"AF279601.1 Campecopea hirsuta small subunit ribosomal RNA gene, complete sequence",1
"AF279600.1 Lekanesphaera hookeri small subunit ribosomal RNA gene, complete sequence",1
"AF279599.1 Limnoria quadripunctata small subunit ribosomal RNA gene, complete sequence",1
"AF279598.1 Paranthura nigropunctata small subunit ribosomal RNA gene, complete sequence",1
"AF300287.1 Sorogena stoianovitchae ATCC 50031 small subunit ribosomal RNA gene, partial sequence",1
"AF168741.1 Escarpia spicata small subunit ribosomal RNA gene, partial sequence",1
"AF168738.1 Galathealinum brachiosum small subunit ribosomal RNA gene, partial sequence",1
"AY007454.1 Nyctotherus ovalis small subunit ribosomal RNA gene, partial sequence",1
"AF178683.1 Anopheles clowi small subunit ribosomal RNA gene, partial sequence",1
"AF121062.1 Anopheles punctulatus small subunit ribosomal RNA gene, partial sequence",1
"AF121060.1 Anopheles irenicus small subunit ribosomal RNA gene, partial sequence",1
"AF121055.1 Anopheles hinesorum small subunit ribosomal RNA gene, partial sequence",1
"FJ816018.1 Fonticula alba ATCC 38817 small subunit ribosomal RNA gene, partial sequence",1
"GU067681.1 Pleomothra apletocheles small subunit ribosomal RNA gene, partial sequence",-1
"FJ628363.1 Hicanonectes teleskopos small subunit ribosomal RNA gene, partial sequence",1
"DQ975472.1 Polykrikos lebourae small subunit ribosomal RNA gene, partial sequence",1
"DQ975471.1 Polykrikos lebourae small subunit ribosomal RNA gene, partial sequence",1
"DQ822481.1 Polykrikos herdmaniae small subunit ribosomal RNA gene, partial sequence",1
"AF310903.1 Phagomyxa bellerocheae small subunit ribosomal RNA gene, partial sequence",1
"AF310900.1 Sorosphaerula veronicae small subunit ribosomal RNA gene, complete sequence",1
"AY629259.1 Exumella mediterranea small subunit ribosomal RNA gene, complete sequence",1
"AY629258.1 Pseudodiaptomus annandalei small subunit ribosomal RNA gene, partial sequence",1
